# Brio-Wu, gamma = 2, Bx = 0.75, t = 0.1: HLL finite volume, 10000 cells, sampled at 2000 points
# x rho u v w p By Bz
0.20175 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20225 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20275 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20325000000000001 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20375000000000001 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20425000000000001 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20475000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20525000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20575000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20625000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20675000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20725000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20775000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20825000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20875000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20925000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.20975000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21025000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21075000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21125000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21175000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21225000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21275000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21325000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21375000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21425000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21475 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21525 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21575 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21625 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21675 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21725 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21775 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21825 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21875 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21925 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.21975 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22025 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22075 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22125 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22175 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22225 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22275 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22325 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22375 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22425 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22475 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22525 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22575 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22625 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22675 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22725 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22775 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22825 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22875 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22925 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.22975 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23025 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23075 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23125 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23175 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23225 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23275 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23325 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23375 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23425 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23475000000000001 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23525000000000001 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23575000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23625000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23675000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23725000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23775000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23825000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23875000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23925000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.23975000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24025000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24075000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24125000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24175000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24225000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24275000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24325000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24375000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24425000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24475000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24525000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24575000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24625000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24675000000000002 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24725000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24775 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24825 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24875 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24925 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.24975 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25025000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25075000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25125000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25175000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25225000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25275000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25325000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25375000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25425000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25475000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25525000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25575000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25625000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25675000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25725000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25775000000000003 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25825000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25875000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25925000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.25975000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26025000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26075000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26125000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26175000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26225000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26275000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26325000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26375000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26425000000000004 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26475 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26525 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26575 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26625 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26675 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26725 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26775 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26825 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26875 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26925 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.26975 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.27025 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.27075 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.27125 1.0 0.0 0.0 0.0 1.0 1.0 0.0
0.27175 1.0 1.1320776010876504e-16 0.0 0.0 1.0 1.0 0.0
0.27225 1.0 1.841517307529813e-15 -1.217240788916008e-16 0.0 0.9999999999999964 0.9999999999999998 0.0
0.27275 1.0 3.869879636908946e-15 -8.847575906627107e-17 0.0 0.999999999999992 0.9999999999999998 0.0
0.27325 1.0 5.921598256094229e-15 -1.7338163235307746e-16 0.0 0.9999999999999878 0.9999999999999996 0.0
0.27375 1.0 7.933746423786078e-15 -1.5675751259904034e-16 0.0 0.9999999999999831 0.9999999999999996 0.0
0.27425 1.0 9.965681016209297e-15 -1.8189803914957724e-16 0.0 0.9999999999999788 0.9999999999999994 0.0
0.27475 1.0 1.2003939338414644e-14 -2.218778652422657e-16 0.0 0.9999999999999744 0.9999999999999994 0.0
0.27525 1.0 1.4043015319165228e-14 -1.5675774102560733e-16 0.0 0.9999999999999697 0.9999999999999994 0.0
0.27575 1.0 1.609830787625433e-14 -2.4028711527314135e-16 0.0 0.9999999999999655 0.9999999999999992 0.0
0.27625 1.0 1.8150031319239e-14 -3.436021963277232e-16 0.0 0.9999999999999613 0.999999999999999 0.0
0.27675 1.0 2.015229148041093e-14 -4.13668929541112e-16 0.0 0.9999999999999567 0.9999999999999989 0.0
0.27725 1.0 2.2120487270794093e-14 -3.9882983041371233e-16 0.0 0.9999999999999525 0.9999999999999989 0.0
0.27775 1.0 2.4068898189274664e-14 -4.388096761044024e-16 0.0 0.999999999999948 0.9999999999999989 0.0
0.27825 1.0 2.6030772599763317e-14 -3.9704522849585765e-16 0.0 0.9999999999999436 0.9999999999999989 0.0
0.27875 1.0 2.796296934173258e-14 -3.669584178017911e-16 0.0 0.9999999999999394 0.9999999999999989 0.0
0.27925 1.0 3.0038053134915145e-14 -4.0872329552362853e-16 0.0 0.9999999999999348 0.9999999999999988 0.0
0.27975 1.0 3.213374028030381e-14 -4.73843648514194e-16 0.0 0.9999999999999305 0.9999999999999987 0.0
0.28025 1.0 3.415222192089151e-14 -4.805752342690238e-16 0.0 0.9999999999999262 0.9999999999999986 0.0
0.28075 1.0 3.614377895628548e-14 -4.855218658025819e-16 0.0 0.9999999999999217 0.9999999999999986 0.0
0.28125 1.0 3.827271701522373e-14 -5.187702678931895e-16 0.0 0.9999999999999173 0.9999999999999983 0.0
0.28175 1.0 4.02345972923838e-14 -6.521724965452512e-16 0.0 0.9999999999999128 0.9999999999999981 0.0
0.28225 1.0 4.227011485804557e-14 -7.657889575762819e-16 0.0 0.9999999999999085 0.999999999999998 0.0
0.28275 1.0 4.431195629000014e-14 -7.240245241615093e-16 0.0 0.9999999999999041 0.999999999999998 0.0
0.28325 1.0 4.6320550211965865e-14 -7.006693301453904e-16 0.0 0.9999999999998996 0.999999999999998 0.0
0.28375 1.0 4.837585610846803e-14 -7.074008766414246e-16 0.0 0.999999999999895 0.999999999999998 0.0
0.28425 1.0 5.043116286677998e-14 -6.773143260564732e-16 0.0 0.9999999999998905 0.999999999999998 0.0
0.28475 1.0 5.2496363326590026e-14 -7.824144323427747e-16 0.0 0.9999999999998862 0.9999999999999977 0.0
0.28525 1.0 5.45417788965387e-14 -8.52481480497287e-16 0.0 0.999999999999882 0.9999999999999974 0.0
0.28575 1.0 5.660698108165248e-14 -1.1776742766012004e-15 0.0 0.9999999999998781 0.9999999999999969 0.0
0.28625 1.0 5.869196984030608e-14 -1.5046523362792049e-15 0.0 0.9999999999998747 0.9999999999999959 0.0
0.28675 1.0 6.069781679308669e-14 -1.8217376264572343e-15 0.0 0.9999999999998708 0.9999999999999951 0.0
0.28725 1.0 6.272263358876863e-14 -2.118628998362235e-15 0.0 0.9999999999998674 0.999999999999994 0.0
0.28775 1.0 6.479140927158845e-14 -2.4271982792752762e-15 0.0 0.9999999999998638 0.9999999999999932 0.0
0.28825 1.0 6.69104668159209e-14 -2.7626931854257567e-15 0.0 0.9999999999998601 0.9999999999999925 0.0
0.28875 1.0 6.885532668201961e-14 -3.1045114269517186e-15 0.0 0.9999999999998562 0.9999999999999917 0.0
0.28925 1.0 7.089442634876738e-14 -3.478201514055721e-15 0.0 0.9999999999998526 0.9999999999999909 0.0
0.28975 1.0 7.290935462730254e-14 -3.835267507530867e-15 0.0 0.9999999999998488 0.99999999999999 0.0
0.29025 1.0 7.497813465730013e-14 -4.1954950384193315e-15 0.0 0.9999999999998451 0.999999999999989 0.0
0.29075 0.9999999999999999 7.693646085325416e-14 -4.57591708566207e-15 0.0 0.9999999999998413 0.9999999999999881 0.0
0.29125 0.9999999999999994 7.913191327262923e-14 -5.234820450316186e-15 0.0 0.9999999999998386 0.9999999999999865 0.0
0.29175 0.9999999999999984 8.139743308454224e-14 -6.2175404483323926e-15 0.0 0.9999999999998361 0.9999999999999842 0.0
0.29225 0.9999999999999952 8.655108345553195e-14 -7.896948709109577e-15 0.0 0.9999999999998302 0.9999999999999803 0.0
0.29275 0.999999999999986 1.0236944186005779e-13 -1.2605436682397789e-14 0.0 0.9999999999998128 0.9999999999999691 0.0
0.29325 0.9999999999999608 1.473064409893038e-13 -2.5495246325176145e-14 0.0 0.9999999999997629 0.9999999999999385 0.0
0.29375 0.9999999999998963 2.622313139873677e-13 -5.81468999284633e-14 0.0 0.9999999999996353 0.9999999999998604 0.0
0.29425 0.9999999999997402 5.416179245590461e-13 -1.3756521239824298e-13 0.0 0.9999999999993235 0.999999999999671 0.0
0.29475 0.9999999999993715 1.2012256512917056e-12 -3.2435255158834196e-13 0.0 0.9999999999985877 0.9999999999992243 0.0
0.29525 0.9999999999985196 2.728379327074579e-12 -7.566996096007379e-13 0.0 0.9999999999968844 0.9999999999981913 0.0
0.29575 0.9999999999965822 6.200266179048036e-12 -1.7394468060047825e-12 0.0 0.9999999999930105 0.9999999999958429 0.0
0.29625 0.999999999992251 1.3963602845091766e-11 -3.936826590933653e-12 0.0 0.9999999999843476 0.9999999999905917 0.0
0.29675 0.9999999999827213 3.104332743395333e-11 -8.77140881383891e-12 0.0 0.9999999999652885 0.9999999999790391 0.0
0.29725 0.9999999999620903 6.80188877070239e-11 -1.92373269847464e-11 0.0 0.9999999999240275 0.9999999999540289 0.0
0.29775 0.99999999991814 1.4679043170012744e-10 -4.1533233921845317e-11 0.0 0.9999999998361269 0.9999999999007485 0.0
0.29825 0.9999999998260045 3.1192218915072367e-10 -8.827262070866716e-11 0.0 0.9999999996518576 0.9999999997890545 0.0
0.29875 0.9999999996359483 6.525568088770902e-10 -1.846867185495388e-10 0.0 0.9999999992717458 0.9999999995586527 0.0
0.29925 0.999999999250189 1.3439466935890492e-9 -3.8037920243536845e-10 0.0 0.9999999985002279 0.9999999990910038 0.0
0.29975 0.9999999984798047 2.7246935804172016e-9 -7.711886745086639e-10 0.0 0.9999999969594603 0.9999999981570812 0.0
0.30025 0.999999996966127 5.437633479779095e-9 -1.5390652178162804e-9 0.0 0.9999999939321058 0.9999999963220774 0.0
0.30075 0.9999999940401465 1.0681821170004914e-8 -3.0233917703150525e-9 0.0 0.9999999880801453 0.9999999927749648 0.0
0.30125 0.9999999884760128 2.065432813748793e-8 -5.846032242185842e-9 0.0 0.9999999769518784 0.9999999860296677 0.0
0.30175 0.9999999780675445 3.930925842972341e-8 -1.1126164900825579e-8 0.0 0.9999999561349431 0.9999999734116726 0.0
0.30225 0.9999999589155812 7.363501460434674e-8 -2.0841802697108035e-8 0.0 0.9999999178310185 0.9999999501940988 0.0
0.30275 0.9999999242538772 1.357586303555219e-7 -3.842540867192861e-8 0.0 0.9999998485076157 0.9999999081743508 0.0
0.30325 0.999999862556267 2.463382696309248e-7 -6.972411665950821e-8 0.0 0.9999997251124112 0.9999998333794684 0.0
0.30375 0.9999997545524729 4.399117475196495e-7 -1.2451359314199468e-7 0.0 0.999999509104873 0.9999997024484448 0.0
0.30425 0.9999995686304094 7.731369181811481e-7 -2.1883042103586666e-7 0.0 0.9999991372608963 0.99999947705852 0.0
0.30475 0.9999992539195992 1.3371881799494325e-6 -3.7848085950466983e-7 0.0 0.999998507839712 0.9999990955403231 0.0
0.30525 0.9999987301415704 2.275947513345705e-6 -6.441897370042159e-7 0.0 0.9999974602848924 0.999998460573667 0.0
0.30575 0.9999978730990184 3.8120121931079854e-6 -1.0789618886967225e-6 0.0 0.999995746203185 0.9999974215962586 0.0
0.30625 0.9999964944927792 6.282868933527216e-6 -1.7783213524312202e-6 0.0 0.9999929889997166 0.9999957503360138 0.0
0.30675 0.9999943146609526 1.0189754116471302e-5 -2.884141776189841e-6 0.0 0.9999886293591939 0.9999931077628103 0.0
0.30725 0.9999909269050924 1.626159369386468e-5 -4.602746137332263e-6 0.0 0.9999818539049015 0.9999890008408985 0.0
0.30775 0.9999857523970372 2.5535827980027414e-5 -7.227787955449175e-6 0.0 0.9999715050266935 0.9999827278613792 0.0
0.30825 0.9999779853422297 3.945670512803826e-5 -1.1168081584851251e-5 0.0 0.9999559712373141 0.9999733119607709 0.0
0.30875 0.9999665291860129 5.9989638864619326e-5 -1.697998834223809e-5 0.0 0.9999330596439692 0.9999594237772793 0.0
0.30925 0.9999499262096239 8.97474335555109e-5 -2.5403177887797636e-5 0.0 0.999899855252486 0.9999392960865079 0.0
0.30975 0.9999262848013123 0.00013212071080928608 -3.739760695935968e-5 0.0 0.9998525757135301 0.9999106356067026 0.0
0.31025 0.9998932108072975 0.00019140108159226415 -5.417849082318926e-5 0.0 0.9997864343786572 0.9998705397302069 0.0
0.31075 0.9998477513268221 0.00027288210575839955 -7.724505880530677e-5 0.0 0.9996955284765148 0.9998154283102975 0.0
0.31125 0.999786360654144 0.0003829206923489331 -0.0001083982163502728 0.0 0.999572771919734 0.9997410022523067 0.0
0.31175 0.9997048982774167 0.0005289412310303263 -0.0001497421381710101 0.0 0.9994098926826356 0.999642240907071 0.0
0.31225 0.9995986674836285 0.0007193671856509267 -0.00020366550722672314 0.0 0.9991975119654585 0.9995134486154448 0.0
0.31275000000000003 0.9994624999806871 0.0009634704953022899 -0.00027279969384061463 0.0 0.9989253160524261 0.9993483569525986 0.0
0.31325000000000003 0.9992908871885428 0.0012711376325392615 -0.0003599535554481688 0.0 0.9985823221828384 0.9991402834602618 0.0
0.31375000000000003 0.9990781530568006 0.0016525615112103643 -0.00046802743265220837 0.0 0.9981572280586432 0.9988823406443373 0.0
0.31425000000000003 0.9988186573935796 0.0021178789065756203 -0.0005999118409429482 0.0 0.9976388227351001 0.9985676819126983 0.0
0.31475000000000003 0.9985070138724587 0.0026767816267389017 -0.0007583787450589794 0.0 0.9970164268747261 0.9981897653040064 0.0
0.31525000000000003 0.9981383041433886 0.0033381345389239306 -0.0009459746499025852 0.0 0.9962803247659744 0.9977426125478532 0.0
0.31575000000000003 0.9977082694315914 0.004109633605795608 -0.001164924746021412 0.0 0.9954221503926788 0.9972210409498441 0.0
0.31625000000000003 0.9972134637027763 0.004997532269519477 -0.0014170559985348691 0.0 0.9944351952805202 0.9966208488550018 0.0
0.31675000000000003 0.9966513573444191 0.006006455838123527 -0.001703744649584587 0.0 0.9933146157222656 0.9959389413317112 0.0
0.31725000000000003 0.9960203863734903 0.007139312742768198 -0.002025890607899865 0.0 0.992057529294845 0.9951733900417158 0.0
0.31775000000000003 0.9953199482933413 0.00839730066932749 -0.002383918186373658 0.0 0.9906630030152066 0.9943234286452186 0.0
0.31825000000000003 0.9945503508884017 0.009779996394117065 -0.0027778001085054477 0.0 0.9891319460008918 0.9933893913291868 0.0
0.31875000000000003 0.9937127238125544 0.011285511825350486 -0.0032070999539366134 0.0 0.9874669267679943 0.9923726063546977 0.0
0.31925000000000003 0.9928089045651135 0.012910695672664781 -0.0036710273611444692 0.0 0.9856719388359307 0.9912752586184072 0.0
0.31975000000000003 0.9918413105017805 0.014651360075948413 -0.004168500277863018 0.0 0.9837521384050802 0.990100235289061 0.0
0.32025000000000003 0.9908128072911594 0.01650251371967006 -0.004698209152366493 0.0 0.9817135753329416 0.9888509670887438 0.0
0.32075000000000004 0.9897265821974901 0.01845858655755205 -0.0052586789479723015 0.0 0.9795629344729733 0.9875312753401878 0.0
0.32125000000000004 0.98858602822303 0.020513635431663936 -0.00584832600696584 0.0 0.9773072996318815 0.9861452320700506 0.0
0.32175000000000004 0.9873946428552968 0.022661523923848795 -0.006465507905624084 0.0 0.9749539477167077 0.9846970376974677 0.0
0.32225000000000004 0.9861559431813322 0.0248960732905855 -0.007108565409596404 0.0 0.9725101765873903 0.9831909184443548 0.0
0.32275000000000004 0.9848733975752914 0.02721118408952603 -0.007775856399366448 0.0 0.9699831669529113 0.981631043726038 0.0
0.32325000000000004 0.9835503730612427 0.029600930064299383 -0.008465782177011154 0.0 0.9673798763989514 0.980021462447195 0.0
0.32375000000000004 0.9821900967600375 0.03205962708471394 -0.009176806907260828 0.0 0.9647069622288096 0.9783660562905844 0.0
0.32425000000000004 0.980795629473532 0.034581880572925265 -0.00990747112361366 0.0 0.9619707290848183 0.9766685076555308 0.0
0.32475000000000004 0.9793698493569793 0.037162615031521004 -0.010656400284693203 0.0 0.9591770971206461 0.9749322797780482 0.0
0.32525000000000004 0.9779154437012695 0.0397970891677772 -0.011422309335686744 0.0 0.9563315866518027 0.9731606066486097 0.0
0.32575000000000004 0.9764349070237918 0.042480899798172087 -0.0122040041471093 0.0 0.9534393155842227 0.9713564905560793 0.0
0.32625000000000004 0.9749305438982078 0.04520997731019764 -0.013000380593364938 0.0 0.9505050064029468 0.9695227053646628 0.0
0.32675000000000004 0.9734044752024554 0.047980575019842694 -0.013810421914619786 0.0 0.9475330000189486 0.96766180393047 0.0
0.32725000000000004 0.9718586467066782 0.05078925433573073 -0.014633194889167252 0.0 0.9445272742727625 0.9657761283561408 0.0
0.32775000000000004 0.9702948391441459 0.05363286725008773 -0.015467845236797985 0.0 0.9414914653497714 0.9638678220487271 0.0
0.32825000000000004 0.9687146791016366 0.056508537335080156 -0.016313592580196302 0.0 0.9384288907595948 0.9619388427791259 0.0
0.32875000000000004 0.9671196502289472 0.05941364013447978 -0.01716972521225463 0.0 0.9353425728669287 0.959990976138156 0.0
0.32925000000000004 0.9655111044011633 0.06234578360356735 -0.018035594852020075 0.0 0.9322352622354875 0.9580258489459607 0.0
0.32975000000000004 0.9638902725746579 0.06530278906005206 -0.018910611519597043 0.0 0.9291094602660258 0.9560449423009707 0.0
0.33025000000000004 0.9622582751619719 0.06828267295953348 -0.019794238619099676 0.0 0.9259674407810433 0.9540496040562854 0.0
0.33075 0.9606161318154005 0.07128362969424488 -0.020685988286929 0.0 0.9228112703402458 0.9520410605894569 0.0
0.33125 0.9589647705577553 0.0743040155273382 -0.021585417038609715 0.0 0.9196428271694581 0.9500204277904601 0.0
0.33175 0.9573050362345715 0.07734233371124255 -0.022492121729625957 0.0 0.9164638186579488 0.9479887212359276 0.0
0.33225 0.9556376982876702 0.08039722079288054 -0.02340573583284614 0.0 0.9132757974307006 0.9459468655487798 0.0
0.33275 0.9539634578677914 0.08346743407667576 -0.024325926026135463 0.0 0.9100801760376472 0.9438957029639502 0.0
0.33325 0.9522829543157979 0.08655184019508896 -0.02525238907769591 0.0 0.9068782403252704 0.9418360011352295 0.0
0.33375 0.9505967710492754 0.08964940472320188 -0.026184849012835538 0.0 0.9036711615701695 0.9397684602271655 0.0
0.33425 0.9489054408953543 0.09275918276651349 -0.027123054543678703 0.0 0.9004600074617679 0.937693719340855 0.0
0.33475 0.9472094509121936 0.0958803104480446 -0.028066776742318944 0.0 0.8972457520240757 0.9356123623244816 0.0
0.33525 0.9455092467415084 0.0990119972207495 -0.029015806937768843 0.0 0.8940292845658107 0.9335249230194383 0.0
0.33575 0.9438052365333244 0.10215351893321312 -0.02996995481747966 0.0 0.8908114177452963 0.9314318899914638 0.0
0.33625 0.9420977944821765 0.10530421157991333 -0.030929046715021825 0.0 0.8875928948322104 0.9293337107939129 0.0
0.33675 0.9403872640115879 0.1084634656714589 -0.03189292406656633 0.0 0.8843743962430464 0.9272307958074224 0.0
0.33725 0.9386739606410203 0.11163072116477774 -0.03286144201999334 0.0 0.881156545421494 0.9251235216970802 0.0
0.33775 0.936958174566762 0.1148054628979551 -0.03383446818169773 0.0 0.8779399141291815 0.9230122345249521 0.0
0.33825 0.9352401729855364 0.11798721647913633 -0.03481188148740524 0.0 0.874725027206494 0.9208972525525809 0.0
0.33875 0.9335202021869833 0.12117554458346008 -0.03579357118452632 0.0 0.8715123668577074 0.9187788687649415 0.0
0.33925 0.9317984894387072 0.12437004361632671 -0.036779435914734725 0.0 0.8683023765094854 0.9166573531443653 0.0
0.33975 0.9300752446852604 0.12757034070535447 -0.037769382886536196 0.0 0.8650954642869386 0.9145329547201666 0.0
0.34025 0.9283506620802997 0.13077609098713236 -0.038763327128614765 0.0 0.8618920061469969 0.912405903417133 0.0
0.34075 0.9266249213691831 0.1339869751583237 -0.0397611908156595 0.0 0.8586923487047322 0.9102764117236772 0.0
0.34125 0.9248981891374918 0.13720269726381637 -0.04076290265923024 0.0 0.8554968117845867 0.9081446761983066 0.0
0.34175 0.923170619939337 0.14042298269746278 -0.041768397356990054 0.0 0.8523056907250579 0.9060108788311052 0.0
0.34225 0.9214423573178561 0.1436475763935277 -0.04277761509432461 0.0 0.8491192584623876 0.9038751882751748 0.0
0.34275 0.9197135347289705 0.14687624118927817 -0.04379050109300764 0.0 0.8459377674160624 0.9017377609613888 0.0
0.34325 0.9179842763783224 0.1501087563412257 -0.04480700520211965 0.0 0.8427614511964958 0.8995987421083944 0.0
0.34375 0.9162546979802259 0.15334491617939175 -0.045827081526948685 0.0 0.8395905261530785 0.8974582666385307 0.0
0.34425 0.914524907446541 0.1565845288856412 -0.04685068809204715 0.0 0.836425192778824 0.8953164600091861 0.0
0.34475 0.9127950055125247 0.15982741538360132 -0.04787778653502405 0.0 0.8332656369861146 0.8931734389681055 0.0
